Gene	TSS	Coverage
HSPA5	chr9_128003666	0.735017006647
RNASE3	chr14_21359561	4.77839502449
PLCH1	chr3_155421997	5.05992128864
AXIN1	chr16_402676	0.756824696964
PAX6	chr11_31833890	1.17939569753
MAP1LC3C	chr1_242162385	4.77838043172
CSTF1	chr20_54967426	0.494837213984
LMX1A	chr1_165325478	5.17474085268
MPP4	chr2_202563417	4.68545517416
GOLGA3	chr12_133405426	3.28969924681
PUF60	chr8_144911556	1.64244104735
NKX6-1	chr4_85419387	3.47860520432
NLRP6	chr11_278569	3.18874908965
SLC38A6	chr14_61447831	2.25358914697
C3	chr19_6720693	3.97030193102
ALOXE3	chr17_8022234	2.27138338044
SPC25	chr2_169746944	2.74781530624
MRPS16	chr10_75012451	1.00780282966
HIST1H1B	chr6_27835359	3.84658426449
OR10Q1	chr11_57996390	5.11267527993
SVIL	chr10_30024730	3.40034486434
WARS	chr14_100842680	1.35964947511
TMEM86A	chr11_18720281	1.54284316733
TTC31	chr2_74710199	1.19584278072
BHLHE41	chr12_26278003	3.06635751407
ZNF570	chr19_37959959	4.13729437023
COMT	chr22_19939044	3.16052376728
CCNA1	chr13_37006408	3.76159948555
APOH	chr17_64225556	5.40130289678
BICD2	chr9_95527083	2.98110254412
C22orf46	chr22_42086546	5.73103198364
CACNA2D4	chr12_2027870	4.02709878574
HSPB3	chr5_53751430	5.21582812999
MED20	chr6_41888885	1.56743725446
SAMD10	chr20_62610995	0.83807282221
PHACTR3	chr20_58203663	4.79972292759
PITX2	chr4_111563279	5.01391101184
BTNL9	chr5_180467224	5.40517773078
ZNF200	chr16_3285456	1.92018698453
PGM1	chr1_64088886	4.18796069751
GABPA	chr21_27107328	1.21973971881
SQRDL	chr15_45923345	6.77807183793
PIH1D1	chr19_49955115	2.62696932971
LPIN1	chr2_11817704	8.87323392728
TRAF1	chr9_123689173	4.83714354289
IL11	chr19_55881831	2.64942205902
SMAD5	chr5_135468533	0.823682126573
MAN2A2	chr15_91447419	3.31117996138
CDK15	chr2_202671151	2.89887881664
MOS	chr8_57026541	5.66294173671
CIB4	chr2_26864211	4.36378470213
SNTB1	chr8_121824309	4.03865030224
C20orf194	chr20_3388309	1.00154046288
GDF6	chr8_97173020	5.07567897454
TMPRSS3	chr21_43816200	4.35578694191
BANK1	chr4_102711763	3.82491250367
FGA	chr4_155511897	4.45242998785
AACS	chr12_125549924	2.16915072517
LNX1	chr4_54424436	4.92983112973
FHAD1	chr1_15573767	3.47061966468
MDC1	chr6_30685458	0.817399156204
TMED7	chr5_114961876	2.01597582103
PRKRIR	chr11_76092009	3.36486161786
VPS36	chr13_53024379	2.29924985986
FAM129B	chr9_130341286	3.17125257815
AIF1	chr6_31583788	4.70097117772
ARF4	chr3_57583215	0.231435088495
MPI	chr15_75182351	2.48933441559
CHRAC1	chr8_141522080	0.341490856388
PCBP4	chr3_52001482	2.66212866176
RPRD1A	chr18_33647557	1.98089743342
FAM132A	chr1_1182102	1.59924519223
ZNF91	chr19_23578362	2.36325408963
C15orf41	chr15_36871803	3.54916168528
RBM27	chr5_145583162	0.99017401388
TMEM45B	chr11_129685740	3.72528609046
SHB	chr9_38069210	2.15783386493
F2RL2	chr5_75919259	4.33294814989
EXPH5	chr11_108464374	3.30935277794
MGAT4A	chr2_99347589	0.0
SCMH1	chr1_41628689	5.86097294501
AURKB	chr17_8113944	2.91955182356
RB1	chr13_48877882	1.48067010517
TMEM192	chr4_166034024	2.40869373968
FKBP11	chr12_49319330	4.14937655166
PDCL	chr9_125590935	2.77506645452
SOX12	chr20_306214	2.05592797523
FAM178B	chr2_97652301	5.65417036473
ATP6V1A	chr3_113465865	0.927156165536
HES6	chr2_239148765	1.32013541233
ITPKB	chr1_226926876	3.09272023118
WRB	chr21_40752212	0.996815985928
ISG15	chr1_948846	2.24329073179
AVEN	chr15_34331303	2.36939027824
DHX40	chr17_57642885	2.26389404622
SH3BP5L	chr1_249120154	0.997535441592
HPGDS	chr4_95264027	6.07623614631
BTNL2	chr6_32374907	6.33885031919
HTR3B	chr11_113775517	3.99221296572
LAMB3	chr1_209825674	3.75357660723
GTPBP2	chr6_43596983	1.62347291124
FAM104A	chr17_71223856	2.90860324065
ZC3H18	chr16_88636788	0.696761778553
PAX6	chr11_31839509	5.06584107302
STIL	chr1_47779819	3.63205456782
PRPS1L1	chr7_18067486	6.23896848351
BFSP1	chr20_17539605	3.39808825301
DPP10	chr2_115822246	4.33556072285
NEK6	chr9_127020529	1.11493835642
PEX3	chr6_143771917	0.360274568461
TMEM106B	chr7_12250847	1.24912132098
SPIRE2	chr16_89894906	0.363527884463
RPS24	chr10_79793517	0.776950545014
RABGEF1	chr7_66205642	1.21955859985
ZNF652	chr17_47439835	0.417958544436
CD8A	chr2_87035519	3.91319128598
DNAJB12	chr10_74114907	1.83387072282
IL15RA	chr10_6020150	3.25678675433
DCTN5	chr16_23652686	1.53250441934
TMEM30A	chr6_75994632	1.25382358319
RNF144A	chr2_7057522	0.682292716974
CSF2	chr5_131409484	3.58665673527
CAMP	chr3_48264836	3.43847629817
FTSJ2	chr7_2281833	3.17309949458
CREB3L4	chr1_153940314	0.94502618889
SNX21	chr20_44462469	3.94705290608
NCS1	chr9_132962871	2.94212475541
SLC39A1	chr1_153940208	2.52850619516
TIMM50	chr19_39971051	4.99034475584
VIPR1	chr3_42530790	3.04424468697
ATAT1	chr6_30594662	3.5404691709
RHD	chr1_25598976	3.08825206496
PRDM8	chr4_81118656	5.46089115448
CWF19L2	chr11_107328572	2.75847652256
CYB561	chr17_61523722	1.68582582051
RBM24	chr6_17281808	1.66217577023
PAFAH1B3	chr19_42806929	1.7658339186
KCNS3	chr2_18059113	3.72346678711
VANGL1	chr1_116184573	2.97744880934
IL12A	chr3_159706622	2.97592821672
DACT3	chr19_47157914	4.50658352654
TNFRSF10A	chr8_23082680	1.54513355365
HIGD1A	chr3_42845934	3.87365508608
APP	chr21_27543138	1.42551689142
TES	chr7_115863004	5.71015828715
ACSL1	chr4_185747268	0.591986647666
GTF2F1	chr19_6393291	2.33448374213
MCF2L	chr13_113656027	2.83905886086
C2CD4B	chr15_62457482	4.64335759917
TRIM5	chr11_5706339	3.18949174461
ZNF480	chr19_52800421	0.547098170945
MEI1	chr22_42095517	4.13303620426
SLC25A40	chr7_87505692	0.772208123804
EPHX3	chr19_15343231	4.81760699184
POLR3B	chr12_106751859	1.13698754075
LRP11	chr6_150185480	1.65994582788
ZNHIT3	chr17_34842470	0.911128926353
POLG	chr15_89878026	3.15779035614
ESM1	chr5_54281414	5.69327226826
FAM149A	chr4_187070326	3.52728276947
HIGD2A	chr5_175815783	0.453090459133
FAM8A1	chr6_17600517	1.5091500644
DNAI2	chr17_72270385	6.1286006886
LSM2	chr6_31774761	1.38103060051
COL18A1	chr21_46875423	5.54853893738
POLRMT	chr19_633568	1.99418630278
TACR1	chr2_75426645	2.91766991129
ESYT1	chr12_56521985	0.360284992713
UBE2C	chr20_44441671	3.91185970459
SDC2	chr8_97505881	4.8994480822
TMOD1	chr9_100263461	3.35858072373
RSPO3	chr6_127440047	4.40461270734
ARMC4	chr10_28287979	3.8570032588
KEL	chr7_142659503	4.50894652714
DYNLRB2	chr16_80574630	2.59054623367
BMP8A	chr1_39957317	2.6892359961
C16orf54	chr16_29757340	2.70639702902
HLA-G	chr6_29794755	4.60180587921
TP63	chr3_189507448	4.71912070773
DCDC2	chr6_24358280	5.75328700122
MTHFD1L	chr6_151187468	6.03977159575
ZBTB16	chr11_113930430	3.9623247403
NMUR2	chr5_151784840	6.8027851023
C7orf69	chr7_47834888	4.43492392597
ZNF20	chr19_12251222	0.933206548079
PSMD8	chr19_38865189	1.06631298202
NRG4	chr15_76304785	3.57147468227
YPEL2	chr17_57409052	1.72959301828
LSG1	chr3_194393206	1.28401559377
QRSL1	chr6_107077440	0.701516551624
CCDC90B	chr11_82997450	1.54387768349
RASL11A	chr13_27844463	3.03878901748
MASP2	chr1_11107296	4.29710680383
FADS2	chr11_61583875	4.95758460109
SLC4A4	chr4_72204769	3.1628237331
CINP	chr14_102829253	1.80652727463
IL6ST	chr5_55290821	2.2434203819
MAP2K1	chr15_66679210	1.17866505124
SCAMP1	chr5_77656326	1.54970100339
OR4M1	chr14_20248481	4.36294344219
DAD1	chr14_23058143	2.13318939582
HHAT	chr1_210501595	4.14610317381
B4GALNT2	chr17_47209821	3.99234189915
CSAD	chr12_53574693	2.56824439471
CIZ1	chr9_130966662	4.79092851643
ITIH1	chr3_52811601	4.96282988071
CCT2	chr12_69979207	1.36145054225
AP2S1	chr19_47354026	2.61734673143
PODXL	chr7_131241376	1.2925877293
MPPED2	chr11_30607930	4.4951657355
MADD	chr11_47291670	1.27837425084
IFIT5	chr10_91174324	3.14003030547
NME7	chr1_169337201	0.692008411674
BATF3	chr1_212873327	1.83683090615
ADRBK2	chr22_25960860	1.24430788419
PSMG3	chr7_1609668	2.11065235681
RBM14	chr11_66384052	0.46138413855
LCN6	chr9_139642980	4.24744131102
STK24	chr13_99229405	0.20357027134
SCPEP1	chr17_55055467	0.518496177328
TNIP2	chr4_2758103	1.26293312717
OR2F1	chr7_143657019	4.09851196202
TSC22D4	chr7_100076902	2.26434798901
PLEKHG2	chr19_39903749	3.72389302951
CPA2	chr7_129906702	5.19383552317
CD300LF	chr17_72709139	4.47457887154
PPP1R12C	chr19_55628968	0.978297491527
HIST1H2BD	chr6_26158348	0.332337757148
BAIAP2	chr17_79008946	0.47862980945
PHTF2	chr7_77469446	3.75066947187
ZNF563	chr19_12444534	2.74155345902
SHPK	chr17_3539616	2.41406274947
SLC41A2	chr12_105322472	3.24702865177
KLHL29	chr2_23608297	0.226288036785
SAMD13	chr1_84768333	1.10031930154
CPNE8	chr12_39299420	4.80930029206
NIT1	chr1_161087861	2.72304869342
CDC42EP3	chr2_37899342	5.14290992694
GBA3	chr4_22715711	2.66537086045
ARMC5	chr16_31469593	3.70309388234
TNS3	chr7_47621742	3.28688841444
ACTL6A	chr3_179280667	1.25357069572
CCDC102B	chr18_66382490	1.11270742018
RPS25	chr11_118889057	3.00838182626
PAK1	chr11_77185108	3.50121548734
NT5DC3	chr12_104234975	2.8517015823
GPI	chr19_34855644	3.91403296509
DCAF15	chr19_14063318	0.510047512063
FAM65B	chr6_24877593	5.29654973232
RGS3	chr9_116327233	5.73459190674
C2orf70	chr2_26785480	4.35775901143
DNAJC7	chr17_40169715	2.20287516563
ISLR	chr15_74466086	6.86321193238
NID1	chr1_236228481	3.72683291884
ATF3	chr1_212738675	4.31762801676
OXR1	chr8_107460151	6.05648306654
PRCC	chr1_156737273	0.406560023901
LHX6	chr9_124991091	4.51559931894
ISCU	chr12_108955238	1.03027104292
DENND5B	chr12_31743376	2.46678740796
IKBKE	chr1_206643585	4.2353830562
SEMA3B	chr3_50304989	2.95423949368
FLNC	chr7_128470482	2.40316457119
ARHGAP27	chr17_43507663	2.27639510317
PIGK	chr1_77685132	1.68932770596
ANXA4	chr2_69969126	2.03224148862
EXPH5	chr11_108464465	2.76239030492
PSMA2	chr7_42971805	0.969984942987
CYB561D1	chr1_110036657	1.85593362757
ADAP1	chr7_960526	5.23248094393
SLC36A4	chr11_92930621	2.34401331268
DPEP1	chr16_89679715	3.72952681467
PSMF1	chr20_1099239	1.71372596086
CCNJL	chr5_159739607	4.02955073637
MTA3	chr2_42795656	2.51316865097
RBMS1	chr2_161350318	1.70267648699
PUS1	chr12_132413744	0.483223895153
MMP2	chr16_55515468	5.71461007865
PCGF1	chr2_74734821	0.609713783115
GDA	chr9_74764266	3.7347142949
LYPD1	chr2_133429070	4.49592213244
ZNF175	chr19_52074530	1.05235942293
EOMES	chr3_27764206	4.81559223298
SLC7A8	chr14_23623659	3.57572895536
MYO7A	chr11_76839309	6.0857664291
GPX8	chr5_54455945	4.38619184334
OR3A2	chr17_3182268	4.69367213806
CHSY1	chr15_101792137	1.85231847924
NGEF	chr2_233877951	5.58386257958
LRRFIP2	chr3_37216706	4.05479723039
FPGS	chr9_130565459	4.09452750529
IER3	chr6_30712327	2.63918420369
IFNA1	chr9_21440452	5.83945795395
TERT	chr5_1295162	1.80419326893
OLFML2A	chr9_127563152	4.83023450962
AGAP3	chr7_150783508	0.499548822045
TMEM14C	chr6_10723147	1.25168566249
ARHGAP32	chr11_129062093	4.65444494877
STK33	chr11_8615555	8.04796440057
RNF111	chr15_59279864	0.909847341822
TGFB2	chr1_218518675	4.36185052902
FECH	chr18_55253969	2.40772063731
DMXL2	chr15_51914967	2.30357448575
SLFN13	chr17_33775856	2.59656053565
C19orf24	chr19_1275519	0.447840009416
WDR93	chr15_90234027	2.61143976487
GREM1	chr15_33010204	2.8147377301
RGS14	chr5_176784843	3.91827523813
PRKAR1A	chr17_66409763	0.399714723726
BTD	chr3_15643251	1.45286692613
PFDN6	chr6_33257373	1.03185513308
DPEP2	chr16_68033421	4.51872899778
HSF2BP	chr21_45079374	1.60149377262
FKBP7	chr2_179343355	2.56785762875
WDR72	chr15_53833300	4.74885020591
CFC1	chr2_131357148	5.63703651514
USP47	chr11_11862969	3.46659336155
TAF9	chr5_68665409	1.56350508056
ST20	chr15_80216096	1.60992150253
HINFP	chr11_118992232	0.725737867159
C9orf84	chr9_114521813	4.89232902347
DPEP1	chr16_89686999	4.53063456006
EAF1	chr3_15469063	2.0440136564
SYF2	chr1_25559013	2.22696155019
CYHR1	chr8_145690849	1.86396488803
C5orf38	chr5_2752244	2.41803830357
IGFBP6	chr12_53491435	3.95071484855
MAP6D1	chr3_183543393	2.00389495631
OR6C76	chr12_55820037	3.62354442994
KIAA0556	chr16_27561467	0.786341103691
ALDOC	chr17_26903951	1.87060287857
TMED2	chr12_124069075	0.267492630046
STXBP6	chr14_25519503	3.92623354891
MKKS	chr20_10414887	1.67132725658
ARID4B	chr1_235490802	3.24747578616
PCTP	chr17_53828465	3.47191915426
OPRM1	chr6_154407641	1.85077072936
PPID	chr4_159644552	4.4638437377
UQCRH	chr1_46769284	1.77292973633
ATXN7	chr3_63953419	4.28580147518
PUM1	chr1_31538564	2.22433504288
FITM1	chr14_24600674	4.389593337
CADM2	chr3_85008132	1.42025045582
CP	chr3_148939832	4.52693368368
CTCF	chr16_67596309	0.398537638655
LARP7	chr4_113558611	0.646742025233
RSPH10B	chr7_6793739	4.81030946796
CLDN24	chr4_184243579	5.75098337451
PRRX1	chr1_170633312	3.6140453849
EIF3I	chr1_32687970	1.9630567763
SSR2	chr1_155990758	3.2146606541
PLEKHG4	chr16_67312059	6.64358694387
VDAC2	chr10_76970299	0.600841754811
NIF3L1	chr2_201754107	1.82988118633
MAT2B	chr5_162930069	2.65807831757
ATP11B	chr3_182511290	0.944518640546
NUFIP1	chr13_45563613	2.09054008041
MRPL37	chr1_54665839	1.02756877148
TFDP1	chr13_114239055	0.207652986226
PSMC3	chr11_47448024	1.98919533083
SLC6A16	chr19_49828474	4.16016998856
GCC2	chr2_109065576	2.94996915163
ZNF644	chr1_91487812	3.37995584824
SGK223	chr8_8239344	4.19116690009
DBI	chr2_120124499	1.47154638333
ATP4B	chr13_114312513	5.98835881524
USP1	chr1_62902382	2.63777962988
TDRD12	chr19_33210678	4.64406784339
TRPC6	chr11_101454659	4.1119559947
PDRG1	chr20_30539883	0.973860350457
IAH1	chr2_9614669	2.23545151491
C2orf78	chr2_74011315	8.22573935871
SLC16A6	chr17_66287405	2.71503310955
RFX2	chr19_6110664	0.972295420781
RNGTT	chr6_89673348	1.24977313118
PRDM16	chr1_2985741	3.75115262779
PGLS	chr19_17622431	0.300168243307
OR1L6	chr9_125512126	5.27407088257
KIAA0753	chr17_6544247	2.01714489628
MIOS	chr7_7606615	1.54504725365
SLC6A3	chr5_1445543	3.77390885611
SLC9A3	chr5_524549	0.817680252158
ACVR2B	chr3_38495789	1.90134226144
SLIT2	chr4_20255186	6.42544761001
CORO1B	chr11_67210983	2.84931669146
HIST1H1C	chr6_26056699	3.11733599768
TNIP3	chr4_122085495	4.2581153112
TGFA	chr2_70781147	4.10609508177
IPO7	chr11_9406168	0.826535364854
OR52A1	chr11_5173599	7.08284787209
ATMIN	chr16_81069457	0.0836833755259
OR2T12	chr1_248458880	2.40522504952
PRH2	chr12_11081834	6.88816629972
ADCY5	chr3_123167392	1.95544153768
SERPINA12	chr14_94970559	6.52238939846
OR2AG1	chr11_6806247	5.82709034057
CCT8L2	chr22_17073700	5.63275350989
HIST1H4A	chr6_26021906	1.60808592168
SUN1	chr7_855193	3.07507711522
OR4A15	chr11_55135359	5.21384080609
SLC16A3	chr17_80190107	4.0376034205
HIPK1	chr1_114496498	5.27393714547
KCNE3	chr11_74178600	5.01430358739
FAM84B	chr8_127570711	3.43707434258
DDX42	chr17_61851548	0.813352367949
BOLL	chr2_198651036	2.56439690419
RXFP1	chr4_159442865	6.70325461591
KCNS3	chr2_18059923	1.96802019871
PPP2R5C	chr14_102228134	0.0
ANAPC5	chr12_121790265	1.12387647979
BCAP29	chr7_107221203	3.39655213911
RAG1	chr11_36589562	6.04166953472
C18orf54	chr18_51885143	2.9977216353
DYNLRB2	chr16_80574848	1.48083190605
TM4SF4	chr3_149192367	2.31615416634
KIAA1804	chr1_233463513	1.51184963547
PRDX6	chr1_173446485	0.741203918758
CYFIP1	chr15_22892648	2.50299511258
SFXN2	chr10_104474297	1.3644215265
HTR7	chr10_92617671	5.79778148658
MXRA8	chr1_1297157	3.07427716565
JMJD6	chr17_74722881	0.263837586827
ZNF347	chr19_53662313	1.88602926235
TMC7	chr16_18995255	2.69117870518
MYOF	chr10_95242074	3.2062241436
MED21	chr12_27175454	0.84831065353
ASTL	chr2_96804175	3.24857788228
ACCS	chr11_44087728	3.71556017675
SLC8A1	chr2_40739575	5.04722788179
RNASE10	chr14_20978630	5.83692138561
GNB3	chr12_6950017	1.59239774966
PLA2G4E	chr15_42342901	7.4793968316
CCDC129	chr7_31592615	4.86148127529
GPS2	chr17_7218658	2.18198083656
NDUFB2	chr7_140396480	2.48654290304
PBX4	chr19_19729725	2.53393593082
ZP1	chr11_60635014	4.45052148148
LAIR1	chr19_54876721	2.97017533493
ETFB	chr19_51869672	1.81867107441
DLG2	chr11_85338314	3.31207947483
RHBDL3	chr17_30593194	2.24045814518
GSDMA	chr17_38119225	5.63395317763
OR10H4	chr19_16059817	4.49109867908
ODF1	chr8_103563847	5.11741542364
NAAA	chr4_76862166	2.6572446257
PRKAG1	chr12_49412531	1.35792687419
SPG11	chr15_44955876	1.68030284984
TLK1	chr2_171923483	2.87932283979
NRBP2	chr8_144923146	2.77854188743
KIAA1217	chr10_23983674	5.41261768412
FAM35A	chr10_88854952	0.614253684382
GLP2R	chr17_9728867	5.14937233386
PRAMEF13	chr1_13452656	4.2704788181
BCAT1	chr12_25102393	5.5391330731
GCNT1	chr9_79115548	4.35009335485
CYB561	chr17_61518207	3.25410256171
EPS15L1	chr19_16582823	0.543109862431
ARL17A	chr17_44657088	1.23784332683
KRTAP4-7	chr17_39240458	6.11183868077
POLD3	chr11_74303574	1.28864669855
PTAFR	chr1_28520447	5.43095308106
NRF1	chr7_129269918	3.95319009435
XRCC1	chr19_44079730	1.46171807706
SCN4B	chr11_118023630	5.11155494777
SPSB3	chr16_1832581	1.82302705721
ACOT6	chr14_74083547	1.85628283048
ISLR2	chr15_74421714	2.66976939337
TCTEX1D4	chr1_45272957	3.73352724318
GPR180	chr13_95254103	1.79738978241
NELL1	chr11_20691096	2.62614230304
CHMP2A	chr19_59066491	0.720930232558
NLRP11	chr19_56343460	6.01733145608
COPZ1	chr12_54718873	1.06076340973
CTDSPL	chr3_37903668	0.279609156094
CADM1	chr11_115375241	2.97807461243
DR1	chr1_93811477	0.34983136004
FGF4	chr11_69590171	4.04331120068
CH25H	chr10_90967071	5.39320734594
OR52B4	chr11_4389616	3.97156328113
B3GALT4	chr6_33244916	2.93743695027
C12orf66	chr12_64616076	1.87536117696
PODN	chr1_53527723	3.67241072969
CCDC130	chr19_13858752	0.404923215684
AMBP	chr9_116840752	5.41947296253
PCGF6	chr10_105110891	3.76855911186
ETS2	chr21_40177230	4.11622265518
OCA2	chr15_28344458	4.32969926749
PRKCZ	chr1_1981908	1.05933173445
CSN2	chr4_70826729	4.50179386787
UTP11L	chr1_38478383	0.473951513673
SCN4B	chr11_118016184	1.79036391028
RIMS2	chr8_105235562	4.82512500161
PAOX	chr10_135192740	0.452521006112
IPP	chr1_46216485	2.29890102977
CYTIP	chr2_158300604	3.79295412549
OVOL1	chr11_65554504	0.751149281583
CRYGS	chr3_186262167	5.82479311134
IGFBP2	chr2_217498126	2.53840554559
ITGA2B	chr17_42466873	5.74000104962
RUSC1	chr1_155290639	3.84334742594
CUL4A	chr13_113862506	2.49523998202
OR1Q1	chr9_125377016	4.28167589602
NFKB2	chr10_104154334	2.37808374548
LHX4	chr1_180199432	2.42018408509
FEM1C	chr5_114880591	0.69256312219
IFIT3	chr10_91087575	4.95158625093
PEX11A	chr15_90234015	2.90957976046
PNPLA6	chr19_7599127	1.98268815999
FAM129C	chr19_17634109	3.24936224038
WDR81	chr17_1619816	0.375566349753
DEFB136	chr8_11832108	5.44491856007
ZNF804A	chr2_185463092	4.90977608628
OR11H6	chr14_20691868	4.06745082727
NCAM1	chr11_112831968	4.98947009508
NCKAP1L	chr12_54892567	2.78194701395
UBL5	chr19_9938567	0.456831805932
LMNB1	chr5_126112314	3.28548451642
G6PC	chr17_41052813	5.27829584185
KRT25	chr17_38911584	5.7154336071
ZG16	chr16_29789560	4.52152060533
IFIT3	chr10_91092235	4.39470053436
TRAFD1	chr12_112563348	1.13836205338
MVP	chr16_29841835	3.37413552694
MRPS24	chr7_43909145	1.90917198839
LTB4R	chr14_24780704	3.5116746696
FIZ1	chr19_56110893	3.27168341429
C17orf74	chr17_7328934	3.24043245397
NFE2	chr12_54694821	3.83576895367
SLC7A6	chr16_68298418	2.65675673829
SORD	chr15_45315301	2.33185638191
OAS3	chr12_113376237	2.31588728718
ACOT7	chr1_6453826	1.35138521501
PEX14	chr1_10535002	2.42272615451
RBX1	chr22_41347350	0.857563180034
GLT6D1	chr9_138531386	6.79103467742
KCNA4	chr11_30038577	4.79074629493
MSRA	chr8_9911778	2.30006046728
AQP2	chr12_50344523	5.2924989933
TMEM43	chr3_14166439	1.01369782959
WSCD2	chr12_108523247	5.37021047926
FAM71F2	chr7_128312337	5.87509674101
PTPRA	chr20_2844840	6.06186425456
ZNF385B	chr2_180726232	2.18717792638
SPTLC1	chr9_94877756	1.01514762893
TCOF1	chr5_149737201	0.709226531942
NKIRAS1	chr3_23958537	1.22308262498
SYBU	chr8_110655419	5.15572696964
SOCS3	chr17_76356160	1.77757242842
NCK1	chr3_136581049	1.63554514595
MTMR4	chr17_56595251	2.50067594164
ZNF17	chr19_57922528	0.449305359196
JUND	chr19_18392466	0.0
MRPL43	chr10_102747276	2.75420703989
HBA1	chr16_226649	3.29905680911
DUSP15	chr20_30458011	3.57538055631
DLD	chr7_107531551	2.36838887069
GPD1L	chr3_32148002	0.708579802446
SDCCAG3	chr9_139305054	0.37441317915
POLR2G	chr11_62529010	1.62834486085
LOXL2	chr8_23261722	2.59194481403
ENTPD5	chr14_74486026	0.851851868953
FUCA2	chr6_143833020	5.32232861934
ABHD1	chr2_27346656	3.44917825767
GJD4	chr10_35894337	6.01350728793
CDH9	chr5_27038689	4.95169459601
ADSS	chr1_244615436	0.308881532676
PAK6	chr15_40531997	4.59168937299
SULT1C4	chr2_108994420	3.9264158172
RINL	chr19_39368919	5.74223029826
RND3	chr2_151344209	2.78934400105
GOLGA6L1	chr15_22736245	11.8051709787
ZBTB8B	chr1_32930657	5.82932667212
GPR35	chr2_241544824	6.43247181852
DLGAP2	chr8_1449531	4.8484766053
CACHD1	chr1_64936475	5.66045615355
NUP210L	chr1_154127592	4.98677610712
OR5F1	chr11_55762101	4.5217937403
CMPK1	chr1_47799468	1.26062560625
CSRNP2	chr12_51477454	1.54271692305
IRX4	chr5_1887293	2.11868567361
CECR2	chr22_17840838	5.32521208373
ZNF90	chr19_20188802	2.10295826818
EIF4ENIF1	chr22_31885547	1.33644446113
TRPC4AP	chr20_33680618	1.76990912007
LRRC37A3	chr17_62915598	3.69736885283
ATP10B	chr5_160279219	6.24608476844
ST6GALNAC5	chr1_77333185	3.0862374786
RCOR3	chr1_211432707	0.518038831488
FOXRED2	chr22_36903090	4.03174910506
ATRN	chr20_3451664	1.60237451174
CACNG5	chr17_64873390	6.01454394511
KIF24	chr9_34329198	2.9147309905
ANAPC2	chr9_140083057	1.17541186569
ADORA1	chr1_203096835	3.94948073499
C10orf90	chr10_128210010	5.09702651265
LATS1	chr6_150037561	3.19830326709
AGR2	chr7_16844738	3.06881494302
SYVN1	chr11_64902003	3.80001614269
ZNF808	chr19_53030908	1.19396130247
COL22A1	chr8_139926249	8.94905416003
CDH1	chr16_68771194	3.02813133611
TXNDC15	chr5_134209459	3.13416404259
KLF3	chr4_38665789	2.27728114725
OR10C1	chr6_29407715	4.86982019949
ATF1	chr12_51157788	0.941075988724
PKP4	chr2_159313391	0.576395212392
ARID4A	chr14_58765221	0.957342574479
CMYA5	chr5_78985658	3.56568372461
PRKG1	chr10_52834233	4.86907339633
OAT	chr10_126107545	0.847525689423
C19orf35	chr19_2282181	2.93728524019
DAXX	chr6_33290793	2.05685408587
GPR161	chr1_168105945	3.42156967499
BSCL2	chr11_62475179	4.42289980212
CADPS	chr3_62861064	3.86523520312
PDLIM5	chr4_95373007	1.32596811392
FOXD3	chr1_63788729	3.527632999
PARP9	chr3_122283523	3.51633380934
PCP4L1	chr1_161228516	3.91562476353
ANKRD6	chr6_90142896	3.57445856041
RASD1	chr17_17399709	2.28040708594
PRSS55	chr8_10383055	7.55588549369
EGLN2	chr19_41305047	0.731654753815
MFAP3L	chr4_170954179	5.18824519258
CYP2D6	chr22_42526883	4.78639914438
FAM195B	chr17_79791170	0.162566593904
PCDHB5	chr5_140514787	3.32099371406
LSM1	chr8_38034248	1.59950315687
PACSIN2	chr22_43343047	4.16516789654
MCPH1	chr8_6264112	1.32593705655
WFDC3	chr20_44420547	1.4762170506
NHSL1	chr6_138820579	4.98995965262
THEM5	chr1_151826173	5.31814728939
RNF207	chr1_6266188	3.3833086985
FAM114A2	chr5_153418497	3.27516571229
CEACAM16	chr19_45202420	4.42771931102
ZNF772	chr19_57988938	1.94276615984
JSRP1	chr19_2256422	3.99197221982
RAD17	chr5_68666861	1.77677814551
FYN	chr6_112041265	4.93236888217
SNX19	chr11_130786382	1.64282307438
NMRAL1	chr16_4524896	2.52321488676
CDK2AP1	chr12_123756863	1.67803662781
ARID5B	chr10_63808969	4.80915627846
SIRT2	chr19_39390502	0.912347524609
NT5DC2	chr3_52569093	4.75905664031
LIMS1	chr2_109204921	5.65926482935
SLC12A1	chr15_48498497	6.69143974437
FAM102A	chr9_130712993	2.6449251556
CCDC54	chr3_107096187	5.48654210317
IMP3	chr15_75932664	0.913552886875
SHMT2	chr12_57624142	2.48236359444
LDB3	chr10_88428425	5.72498237298
DLG2	chr11_84028382	5.39697412433
CCNC	chr6_100016690	3.00033809836
LONP1	chr19_5720269	0.31435115108
KCND2	chr7_119913721	3.84949930366
TMEM232	chr5_110062450	5.44018032301
KISS1R	chr19_917341	2.60397295797
SYNC	chr1_33168361	3.20572286079
ZNF519	chr18_14132489	3.0789639665
EPC1	chr10_32667726	2.68023780067
PSMG1	chr21_40555440	1.01087326129
SHISA4	chr1_201857804	3.46616528432
DNAH8	chr6_38683116	5.15165244858
SLC25A11	chr17_4843462	0.920430317719
TMEM159	chr16_21169697	2.9994399908
AMY1A	chr1_104198301	9.89874691138
ARHGAP12	chr10_32217804	1.34675315232
MELK	chr9_36572858	3.00972831849
MYO3B	chr2_171034654	5.34033636541
