Gene	TSS	Coverage
OR51D1	chr11_4660944	8.43170825307
SOX30	chr5_157079428	7.2335071456
MAPK1	chr22_22221970	2.60854440462
KPNB1	chr17_45728561	3.82143912906
TF	chr3_133464976	7.54724180855
S100A11	chr1_152009511	5.69810850586
A2M	chr12_9268558	7.9527014842
MADD	chr11_47290926	4.71896512704
NME6	chr3_48343175	5.79990615606
SCG3	chr15_51973549	7.78292845199
RIT1	chr1_155880706	4.0079774751
GJA1	chr6_121756722	7.0437942782
ATG9A	chr2_220094410	4.68063528996
TMEM72	chr10_45406763	7.44402039676
SDHB	chr1_17380665	3.965294207
ALKBH1	chr14_78174356	5.60780114045
SLC17A2	chr6_25926107	7.86938008458
GUCY2C	chr12_14849519	7.61824493628
SLC25A41	chr19_6433790	6.58679603835
GRK7	chr3_141497042	6.72304283252
INSR	chr19_7294011	4.49794721963
ANO5	chr11_22214721	6.51467914232
RNF40	chr16_30773609	4.2694744819
IMPA1	chr8_82598589	4.73172883661
EPHX1	chr1_225997775	5.29673602025
OIT3	chr10_74653313	7.11270570829
PUS3	chr11_125773116	4.01432449031
WDR46	chr6_33257304	4.31107858618
DGCR8	chr22_20067754	3.92292490389
ALDH1L1	chr3_125899645	8.26069838757
NARFL	chr16_791038	3.67040059395
PNMAL1	chr19_46974820	5.72039118324
NCOR2	chr12_125052010	3.90685963716
PCMT1	chr6_150070830	3.71016700222
CYP26A1	chr10_94833231	5.00909299209
SPR	chr2_73114511	4.96321053971
AMZ1	chr7_2727835	5.70405198711
RAMP2	chr17_40913211	6.605233312
GDF3	chr12_7848360	8.48794332717
SELK	chr3_53925989	6.18240451016
TSSK3	chr1_32827861	6.10885000275
RAD54B	chr8_95449180	6.13441056177
SULT1A1	chr16_28634907	4.62426787463
ALDH4A1	chr1_19217385	8.39258816418
BLID	chr11_121986923	9.73524285034
ZNF320	chr19_53394599	6.94879482369
PLEC	chr8_145050913	4.09582754543
CCT5	chr5_10250648	4.24394324211
GAN	chr16_81348570	4.81000700931
DIAPH1	chr5_140998622	4.38182149582
SEZ6L2	chr16_29910585	4.67468470528
PIK3R3	chr1_46598467	3.94936698997
ABI2	chr2_204231606	7.60238366993
GORAB	chr1_170501262	5.91483463607
FDFT1	chr8_11666652	4.9708107841
CCL20	chr2_228678557	7.02148582927
LIMD2	chr17_61777519	6.27662640466
SLC14A1	chr18_43306917	9.36316129963
CD164L2	chr1_27709823	4.70155705236
THOC1	chr18_268059	3.96499323501
TAF13	chr1_109618624	6.23825169994
TRMT2A	chr22_20104818	3.98579458
PROL1	chr4_71263598	8.01643675033
SLC25A44	chr1_156163722	5.93604966993
LPAR2	chr19_19739039	4.22539068506
C2orf57	chr2_232457574	7.43040069327
SMARCA4	chr19_11071807	3.20589287621
OR7C1	chr19_14910948	8.05510694353
SYT7	chr11_61348344	4.55031851524
MEGF9	chr9_123476765	3.71850862095
GORASP2	chr2_171785035	4.41480716139
ARHGAP27	chr17_43510282	4.70126684749
STX8	chr17_9479275	5.80416437583
AKT1	chr14_105259938	5.69843623858
FAM187B	chr19_35719628	6.18270255252
AGPAT3	chr21_45345278	7.42249916364
RGS10	chr10_121296045	6.38481017562
CTAGE5	chr14_39735501	4.69952971257
SEC16B	chr1_177939050	8.85332481605
ITM2B	chr13_48807273	3.9899771422
HSD11B1L	chr19_5680775	3.57903630447
GABRA6	chr5_161112657	6.39504177186
LAPTM5	chr1_31230683	7.26345829524
VPS8	chr3_184529930	5.03186519651
RAD54B	chr8_95487343	3.78406910188
EPDR1	chr7_37960162	6.75191452947
CDR2	chr16_22385938	4.42508029124
APOE	chr19_45409005	5.00876760616
ARFGAP1	chr20_61915466	6.6478041017
MARCH4	chr2_217236750	5.35026363082
SRF	chr6_43139032	4.47298172871
SUGP1	chr19_19431321	4.27461154445
TMEM132B	chr12_126106997	9.83521069956
CYP26A1	chr10_94833646	5.23437672252
WBP1	chr2_74685526	3.14564831413
RABIF	chr1_202858385	4.21325609489
BCAS1	chr20_52687304	5.91902524062
CBLB	chr3_105587887	4.63408699351
FZR1	chr19_3506294	3.05562886345
ASAP2	chr2_9346893	5.6940379956
RPUSD2	chr15_40861491	6.12498943356
SEPT4	chr17_56605408	6.73204541023
SLC11A2	chr12_51403053	6.6969885172
EMP2	chr16_10674573	5.85318627059
OR51V1	chr11_5221930	8.19786439327
CAST	chr5_95997740	3.83570049049
TRIM16L	chr17_18625401	6.113962446
ASB3	chr2_54013985	3.33331197634
ZFP42	chr4_188916924	6.31608540682
RAD23A	chr19_13056627	3.75733908087
SMPD3	chr16_68482409	5.45964821361
TPSG1	chr16_1275254	5.83943127978
XPO6	chr16_28223239	4.26368483245
ZFP30	chr19_38146313	4.32962148477
REM2	chr14_23352431	4.76859785834
FOXRED1	chr11_126138934	4.70188490513
TIMM13	chr19_2427914	2.8772032537
KALRN	chr3_123813557	8.80827750205
TOLLIP	chr11_1330892	3.25319980666
TAF15	chr17_34136458	4.83226089717
STAG3L3	chr7_72476466	3.95356985331
HSPA5	chr9_128003666	4.12585029807
RNASE3	chr14_21359561	9.76501503407
PLCH1	chr3_155421997	7.05467375079
AXIN1	chr16_402676	3.03818401216
PAX6	chr11_31833890	5.45540147994
MAP1LC3C	chr1_242162385	6.87827484696
CSTF1	chr20_54967426	3.45023131017
LMX1A	chr1_165325478	6.20602137531
MPP4	chr2_202563417	6.63038016363
GOLGA3	chr12_133405426	3.86033465066
PUF60	chr8_144911556	4.5240821325
NKX6-1	chr4_85419387	5.71637245152
NLRP6	chr11_278569	7.44699043911
SLC38A6	chr14_61447831	5.22221406268
C3	chr19_6720693	5.45869596618
ALOXE3	chr17_8022234	5.57542116852
SPC25	chr2_169746944	5.82181439113
MRPS16	chr10_75012451	3.3451134528
HIST1H1B	chr6_27835359	5.08516620391
OR10Q1	chr11_57996390	6.51782082153
SVIL	chr10_30024730	4.86194209674
WARS	chr14_100842680	5.10509038902
TMEM86A	chr11_18720281	5.52822286876
TTC31	chr2_74710199	4.08499477936
BHLHE41	chr12_26278003	3.1305995889
ZNF570	chr19_37959959	3.8608783407
COMT	chr22_19939044	6.4577159363
CCNA1	chr13_37006408	5.53874559651
APOH	chr17_64225556	7.54787204393
BICD2	chr9_95527083	4.13003087741
C22orf46	chr22_42086546	6.22504709707
CACNA2D4	chr12_2027870	6.49006552614
HSPB3	chr5_53751430	7.69954259755
MED20	chr6_41888885	3.87783491126
SAMD10	chr20_62610995	3.83366374023
PHACTR3	chr20_58203663	7.50592137619
PITX2	chr4_111563279	7.27893703345
BTNL9	chr5_180467224	7.86516581485
ZNF200	chr16_3285456	3.10127829517
PGM1	chr1_64088886	8.33810743406
GABPA	chr21_27107328	3.87939976032
SQRDL	chr15_45923345	7.65745087128
PIH1D1	chr19_49955115	3.5193327141
LPIN1	chr2_11817704	5.68413914647
TRAF1	chr9_123689173	8.3378733989
IL11	chr19_55881831	5.20749980886
SMAD5	chr5_135468533	4.95201284967
MAN2A2	chr15_91447419	5.47856209033
CDK15	chr2_202671151	7.2990512909
MOS	chr8_57026541	7.76855605174
CIB4	chr2_26864211	7.92908237288
SNTB1	chr8_121824309	4.55961624151
C20orf194	chr20_3388309	3.67344460732
GDF6	chr8_97173020	6.31204723582
TMPRSS3	chr21_43816200	6.52699494754
BANK1	chr4_102711763	7.4709078028
FGA	chr4_155511897	6.39124048872
AACS	chr12_125549924	6.4841192445
LNX1	chr4_54424436	6.81764621758
FHAD1	chr1_15573767	6.11460120392
MDC1	chr6_30685458	4.43522206148
TMED7	chr5_114961876	4.76581218596
PRKRIR	chr11_76092009	3.91721342381
VPS36	chr13_53024379	4.85811659534
FAM129B	chr9_130341286	5.88853751462
AIF1	chr6_31583788	5.73445751904
ARF4	chr3_57583215	3.51538783443
MPI	chr15_75182351	5.77817710784
CHRAC1	chr8_141522080	3.57591772775
PCBP4	chr3_52001482	4.33600562744
RPRD1A	chr18_33647557	4.82951105751
FAM132A	chr1_1182102	5.24469536727
ZNF91	chr19_23578362	4.8269382934
C15orf41	chr15_36871803	4.93551149574
RBM27	chr5_145583162	4.88542273303
TMEM45B	chr11_129685740	5.5106409957
SHB	chr9_38069210	5.05932477791
F2RL2	chr5_75919259	7.37009512332
EXPH5	chr11_108464374	4.79809245587
MGAT4A	chr2_99347589	3.61684216012
SCMH1	chr1_41628689	8.6837536059
AURKB	chr17_8113944	6.07258752726
RB1	chr13_48877882	4.45295694601
TMEM192	chr4_166034024	5.0645633396
FKBP11	chr12_49319330	5.40896456895
PDCL	chr9_125590935	5.36709202155
SOX12	chr20_306214	3.85651939084
FAM178B	chr2_97652301	6.51101538628
ATP6V1A	chr3_113465865	3.17472357293
HES6	chr2_239148765	5.04013306017
ITPKB	chr1_226926876	4.19482351009
WRB	chr21_40752212	3.94400620263
ISG15	chr1_948846	5.77532840571
AVEN	chr15_34331303	4.38322933856
DHX40	chr17_57642885	4.75868352078
SH3BP5L	chr1_249120154	4.00570388854
HPGDS	chr4_95264027	7.37674905339
BTNL2	chr6_32374907	8.70886962913
HTR3B	chr11_113775517	8.29742317133
LAMB3	chr1_209825674	4.80243212749
GTPBP2	chr6_43596983	3.1362465389
FAM104A	chr17_71223856	6.12256980632
ZC3H18	chr16_88636788	3.98537159465
PAX6	chr11_31839509	7.47977866151
STIL	chr1_47779819	5.72835687201
PRPS1L1	chr7_18067486	7.42243819905
BFSP1	chr20_17539605	5.98216381481
DPP10	chr2_115822246	8.45719352983
NEK6	chr9_127020529	4.30715526892
PEX3	chr6_143771917	4.81515876465
TMEM106B	chr7_12250847	3.80774365121
SPIRE2	chr16_89894906	4.8746751893
RPS24	chr10_79793517	5.34497154186
RABGEF1	chr7_66205642	4.78548424238
ZNF652	chr17_47439835	3.08700505584
CD8A	chr2_87035519	5.20470275792
DNAJB12	chr10_74114907	4.81105072257
IL15RA	chr10_6020150	6.55965235778
DCTN5	chr16_23652686	4.94494768057
TMEM30A	chr6_75994632	3.35024231676
RNF144A	chr2_7057522	4.92687718781
CSF2	chr5_131409484	7.67022638264
CAMP	chr3_48264836	8.79845613345
FTSJ2	chr7_2281833	4.80247191485
CREB3L4	chr1_153940314	3.88110325301
SNX21	chr20_44462469	6.32251273225
NCS1	chr9_132962871	7.05617251916
SLC39A1	chr1_153940208	3.90980594588
TIMM50	chr19_39971051	4.70270201555
VIPR1	chr3_42530790	6.65943027107
ATAT1	chr6_30594662	5.38507823978
RHD	chr1_25598976	2.90864300537
PRDM8	chr4_81118656	7.36535626165
CWF19L2	chr11_107328572	5.25778708515
CYB561	chr17_61523722	4.8460822943
RBM24	chr6_17281808	5.09185545324
PAFAH1B3	chr19_42806929	4.42825477108
KCNS3	chr2_18059113	6.61783870402
VANGL1	chr1_116184573	4.8757953974
IL12A	chr3_159706622	6.00032483171
DACT3	chr19_47157914	6.73133510375
TNFRSF10A	chr8_23082680	4.7703216019
HIGD1A	chr3_42845934	3.82420492849
APP	chr21_27543138	3.2478280583
TES	chr7_115863004	6.49168404637
ACSL1	chr4_185747268	5.52280860246
GTF2F1	chr19_6393291	5.2342930523
MCF2L	chr13_113656027	6.75120148079
C2CD4B	chr15_62457482	6.75378620224
TRIM5	chr11_5706339	7.00042547132
ZNF480	chr19_52800421	3.86660232973
MEI1	chr22_42095517	6.8527794523
SLC25A40	chr7_87505692	3.64843388813
EPHX3	chr19_15343231	5.82141347876
POLR3B	chr12_106751859	3.58543808414
LRP11	chr6_150185480	4.799660487
ZNHIT3	chr17_34842470	4.93187844549
POLG	chr15_89878026	4.89611154907
ESM1	chr5_54281414	7.3378829947
FAM149A	chr4_187070326	7.90546515446
HIGD2A	chr5_175815783	3.64268582702
FAM8A1	chr6_17600517	4.64729849822
DNAI2	chr17_72270385	6.65424559304
LSM2	chr6_31774761	3.84324028941
COL18A1	chr21_46875423	5.57843953381
POLRMT	chr19_633568	4.13084279677
TACR1	chr2_75426645	6.42518148193
ESYT1	chr12_56521985	4.69768074934
UBE2C	chr20_44441671	5.62278447977
SDC2	chr8_97505881	6.19242630651
TMOD1	chr9_100263461	6.23606812818
RSPO3	chr6_127440047	5.83281908797
ARMC4	chr10_28287979	6.12726134302
KEL	chr7_142659503	8.18237288013
DYNLRB2	chr16_80574630	5.29976958492
BMP8A	chr1_39957317	6.46058954017
C16orf54	chr16_29757340	6.6070137297
HLA-G	chr6_29794755	7.58025649695
TP63	chr3_189507448	6.8578028783
DCDC2	chr6_24358280	6.24921622089
MTHFD1L	chr6_151187468	6.0433568192
ZBTB16	chr11_113930430	5.42206204563
NMUR2	chr5_151784840	8.48565291759
C7orf69	chr7_47834888	8.63595783793
ZNF20	chr19_12251222	4.89612443842
PSMD8	chr19_38865189	4.31780134857
NRG4	chr15_76304785	8.84327748481
YPEL2	chr17_57409052	3.89086748793
LSG1	chr3_194393206	5.73604206937
QRSL1	chr6_107077440	3.70937231862
CCDC90B	chr11_82997450	3.83909099328
RASL11A	chr13_27844463	4.55247648075
MASP2	chr1_11107296	8.21431971473
FADS2	chr11_61583875	4.67079376595
SLC4A4	chr4_72204769	6.5666837218
CINP	chr14_102829253	5.48358263089
IL6ST	chr5_55290821	3.95922091543
MAP2K1	chr15_66679210	4.60517004329
SCAMP1	chr5_77656326	3.63516473595
OR4M1	chr14_20248481	10.5890849209
DAD1	chr14_23058143	4.11918962862
HHAT	chr1_210501595	6.56099820673
B4GALNT2	chr17_47209821	6.34154047866
CSAD	chr12_53574693	4.59769525325
CIZ1	chr9_130966662	5.47091623562
ITIH1	chr3_52811601	8.12182550352
CCT2	chr12_69979207	4.52460547498
AP2S1	chr19_47354026	4.10616921842
PODXL	chr7_131241376	5.64302634174
MPPED2	chr11_30607930	6.56265348281
MADD	chr11_47291670	3.47801429144
IFIT5	chr10_91174324	4.78220771855
NME7	chr1_169337201	5.12447062956
BATF3	chr1_212873327	5.03318087928
ADRBK2	chr22_25960860	3.34764439253
PSMG3	chr7_1609668	5.41488160449
RBM14	chr11_66384052	4.51567625509
LCN6	chr9_139642980	4.75749406209
STK24	chr13_99229405	5.04423906853
SCPEP1	chr17_55055467	4.62507280417
TNIP2	chr4_2758103	3.29647793287
OR2F1	chr7_143657019	8.45247724366
TSC22D4	chr7_100076902	3.19919530658
PLEKHG2	chr19_39903749	4.56063024691
CPA2	chr7_129906702	8.733245126
CD300LF	chr17_72709139	6.79747251971
PPP1R12C	chr19_55628968	3.91950463298
HIST1H2BD	chr6_26158348	3.70709075526
BAIAP2	chr17_79008946	3.57829260887
PHTF2	chr7_77469446	7.24590710112
ZNF563	chr19_12444534	5.71432050835
SHPK	chr17_3539616	3.61243783256
SLC41A2	chr12_105322472	6.78273446284
KLHL29	chr2_23608297	5.389921613
SAMD13	chr1_84768333	5.28544299889
CPNE8	chr12_39299420	6.80805712315
NIT1	chr1_161087861	5.63113555584
CDC42EP3	chr2_37899342	5.18705175753
GBA3	chr4_22715711	7.55820198794
ARMC5	chr16_31469593	5.35948604489
TNS3	chr7_47621742	5.67545247885
ACTL6A	chr3_179280667	3.78382226167
CCDC102B	chr18_66382490	3.66770574092
RPS25	chr11_118889057	4.45878867651
PAK1	chr11_77185108	3.93952907622
NT5DC3	chr12_104234975	3.91773572204
GPI	chr19_34855644	5.79633683211
DCAF15	chr19_14063318	4.04978503408
FAM65B	chr6_24877593	7.4045827895
RGS3	chr9_116327233	5.72461489555
C2orf70	chr2_26785480	5.95536178222
DNAJC7	chr17_40169715	4.51503538947
ISLR	chr15_74466086	6.54375924215
NID1	chr1_236228481	7.07154225853
ATF3	chr1_212738675	6.71525101531
OXR1	chr8_107460151	6.74955190096
PRCC	chr1_156737273	4.13776356459
LHX6	chr9_124991091	4.92467690038
ISCU	chr12_108955238	4.60502015651
DENND5B	chr12_31743376	5.26936207996
IKBKE	chr1_206643585	6.5275921273
SEMA3B	chr3_50304989	6.13633985082
FLNC	chr7_128470482	5.9001052649
ARHGAP27	chr17_43507663	4.53036818483
PIGK	chr1_77685132	5.52251678654
ANXA4	chr2_69969126	4.51438035889
EXPH5	chr11_108464465	5.16197388513
PSMA2	chr7_42971805	3.68464554568
CYB561D1	chr1_110036657	5.80911254475
ADAP1	chr7_960526	5.43607081356
SLC36A4	chr11_92930621	5.07634895343
DPEP1	chr16_89679715	5.51691101337
PSMF1	chr20_1099239	5.80078212678
CCNJL	chr5_159739607	5.88709210341
MTA3	chr2_42795656	3.64000397933
RBMS1	chr2_161350318	3.52735035455
PUS1	chr12_132413744	3.69462141627
MMP2	chr16_55515468	6.85920240607
PCGF1	chr2_74734821	3.64933088257
GDA	chr9_74764266	6.67727355981
LYPD1	chr2_133429070	6.47146985767
ZNF175	chr19_52074530	4.53407083615
EOMES	chr3_27764206	6.10951753812
SLC7A8	chr14_23623659	6.74541757963
MYO7A	chr11_76839309	5.87173800418
GPX8	chr5_54455945	6.34222093017
OR3A2	chr17_3182268	7.7051596213
CHSY1	chr15_101792137	4.04984859089
NGEF	chr2_233877951	7.31549662606
LRRFIP2	chr3_37216706	5.65828290917
FPGS	chr9_130565459	5.21368012314
IER3	chr6_30712327	4.44610537027
IFNA1	chr9_21440452	7.66051204615
TERT	chr5_1295162	6.52289343134
OLFML2A	chr9_127563152	7.70391164577
AGAP3	chr7_150783508	3.42956642201
TMEM14C	chr6_10723147	5.19125474589
ARHGAP32	chr11_129062093	6.44182509294
STK33	chr11_8615555	8.38420961815
RNF111	chr15_59279864	3.80785713278
TGFB2	chr1_218518675	6.0427988771
FECH	chr18_55253969	5.06159121195
DMXL2	chr15_51914967	4.5965864892
SLFN13	chr17_33775856	7.5398145003
C19orf24	chr19_1275519	4.00375028682
WDR93	chr15_90234027	5.88683025341
GREM1	chr15_33010204	7.42922995023
RGS14	chr5_176784843	5.86775975303
PRKAR1A	chr17_66409763	4.38915568284
BTD	chr3_15643251	3.87807857536
PFDN6	chr6_33257373	4.35017085495
DPEP2	chr16_68033421	6.57117283004
HSF2BP	chr21_45079374	5.29578275281
FKBP7	chr2_179343355	4.06379714412
WDR72	chr15_53833300	5.24669921414
CFC1	chr2_131357148	8.00089151744
USP47	chr11_11862969	4.73375794963
TAF9	chr5_68665409	3.78008565272
ST20	chr15_80216096	5.06765457217
HINFP	chr11_118992232	4.35242645253
C9orf84	chr9_114521813	7.84128420908
DPEP1	chr16_89686999	5.54147741102
EAF1	chr3_15469063	5.80089482518
SYF2	chr1_25559013	5.08459509072
CYHR1	chr8_145690849	2.99896280351
C5orf38	chr5_2752244	3.86919957422
IGFBP6	chr12_53491435	5.25561984463
MAP6D1	chr3_183543393	5.86307744847
OR6C76	chr12_55820037	7.96916529486
KIAA0556	chr16_27561467	4.92086210366
ALDOC	chr17_26903951	6.70365381182
TMED2	chr12_124069075	4.04902953459
STXBP6	chr14_25519503	8.07884907797
MKKS	chr20_10414887	3.59774526895
ARID4B	chr1_235490802	3.85323260064
PCTP	chr17_53828465	6.04975407733
OPRM1	chr6_154407641	7.58601075087
PPID	chr4_159644552	3.81595376721
UQCRH	chr1_46769284	4.6909511846
ATXN7	chr3_63953419	7.75927103887
PUM1	chr1_31538564	5.64625045146
FITM1	chr14_24600674	6.98320784683
CADM2	chr3_85008132	4.97797718091
CP	chr3_148939832	6.41394417917
CTCF	chr16_67596309	3.53064547729
LARP7	chr4_113558611	3.29496121381
RSPH10B	chr7_6793739	8.34356267792
CLDN24	chr4_184243579	7.48772327375
PRRX1	chr1_170633312	7.86828167531
EIF3I	chr1_32687970	5.78751392576
SSR2	chr1_155990758	5.92107435191
PLEKHG4	chr16_67312059	6.23767297915
VDAC2	chr10_76970299	4.791067118
NIF3L1	chr2_201754107	4.26491759172
MAT2B	chr5_162930069	4.82456605451
ATP11B	chr3_182511290	4.82799921172
NUFIP1	chr13_45563613	6.15311013513
MRPL37	chr1_54665839	5.16907496229
TFDP1	chr13_114239055	4.12502975526
PSMC3	chr11_47448024	3.71775171065
SLC6A16	chr19_49828474	7.55636314897
GCC2	chr2_109065576	5.51150238021
ZNF644	chr1_91487812	3.72902416672
SGK223	chr8_8239344	7.70585572559
DBI	chr2_120124499	4.90804101377
ATP4B	chr13_114312513	8.20694515096
USP1	chr1_62902382	4.17456642427
TDRD12	chr19_33210678	3.30207560018
TRPC6	chr11_101454659	7.40024753971
PDRG1	chr20_30539883	4.32891829455
IAH1	chr2_9614669	5.80952456882
C2orf78	chr2_74011315	10.6815144341
SLC16A6	chr17_66287405	4.05150160102
RFX2	chr19_6110664	2.85105803808
RNGTT	chr6_89673348	4.19621003549
PRDM16	chr1_2985741	5.9667584276
PGLS	chr19_17622431	3.79184718313
OR1L6	chr9_125512126	8.8142108903
KIAA0753	chr17_6544247	4.23952971634
MIOS	chr7_7606615	4.56648229225
SLC6A3	chr5_1445543	8.05429746932
SLC9A3	chr5_524549	6.06273241123
ACVR2B	chr3_38495789	3.25294503069
SLIT2	chr4_20255186	5.35484800923
CORO1B	chr11_67210983	4.06769877186
HIST1H1C	chr6_26056699	4.21037952476
TNIP3	chr4_122085495	7.8544483795
TGFA	chr2_70781147	5.72080879869
IPO7	chr11_9406168	4.60553840078
OR52A1	chr11_5173599	8.31606118273
ATMIN	chr16_81069457	6.05240030352
OR2T12	chr1_248458880	5.08175885307
PRH2	chr12_11081834	7.4317427803
ADCY5	chr3_123167392	5.31498986341
SERPINA12	chr14_94970559	9.41074217495
OR2AG1	chr11_6806247	8.8545592772
CCT8L2	chr22_17073700	7.57832338975
HIST1H4A	chr6_26021906	3.92805691189
SUN1	chr7_855193	3.51200753493
OR4A15	chr11_55135359	8.06586353495
SLC16A3	chr17_80190107	5.50655804219
HIPK1	chr1_114496498	7.89360152742
KCNE3	chr11_74178600	7.0038491507
FAM84B	chr8_127570711	3.77766604616
DDX42	chr17_61851548	3.58232965484
BOLL	chr2_198651036	7.07931563755
RXFP1	chr4_159442865	7.97735781633
KCNS3	chr2_18059923	4.90124412695
PPP2R5C	chr14_102228134	2.85792328981
ANAPC5	chr12_121790265	5.1925854269
BCAP29	chr7_107221203	5.30219946339
RAG1	chr11_36589562	7.62614681612
C18orf54	chr18_51885143	6.29603209245
DYNLRB2	chr16_80574848	5.04999536592
TM4SF4	chr3_149192367	5.90962091998
KIAA1804	chr1_233463513	5.76967292028
PRDX6	chr1_173446485	4.12154030341
CYFIP1	chr15_22892648	4.42653645292
SFXN2	chr10_104474297	4.967986719
HTR7	chr10_92617671	5.54507608535
MXRA8	chr1_1297157	5.833755132
JMJD6	chr17_74722881	4.27358181194
ZNF347	chr19_53662313	4.50954116081
TMC7	chr16_18995255	6.93614121679
MYOF	chr10_95242074	6.05062985957
MED21	chr12_27175454	4.98111707678
ASTL	chr2_96804175	5.84386911089
ACCS	chr11_44087728	5.67840179335
SLC8A1	chr2_40739575	7.09871000063
RNASE10	chr14_20978630	8.49355390636
GNB3	chr12_6950017	6.77246315069
PLA2G4E	chr15_42342901	7.36567366844
CCDC129	chr7_31592615	7.71274835525
GPS2	chr17_7218658	6.30755503952
NDUFB2	chr7_140396480	5.10126593798
PBX4	chr19_19729725	5.52674218689
ZP1	chr11_60635014	7.42825032657
LAIR1	chr19_54876721	5.60420873307
ETFB	chr19_51869672	3.98812739284
DLG2	chr11_85338314	6.70847120853
RHBDL3	chr17_30593194	5.81814210122
GSDMA	chr17_38119225	4.92971368109
OR10H4	chr19_16059817	7.9062798252
ODF1	chr8_103563847	7.30469023949
NAAA	chr4_76862166	5.73556816812
PRKAG1	chr12_49412531	4.90185114019
SPG11	chr15_44955876	5.51341953856
TLK1	chr2_171923483	5.61420253122
NRBP2	chr8_144923146	3.6763438282
KIAA1217	chr10_23983674	6.47971767589
FAM35A	chr10_88854952	3.77857403794
GLP2R	chr17_9728867	7.20463299198
PRAMEF13	chr1_13452656	9.3651291959
BCAT1	chr12_25102393	6.0287370552
GCNT1	chr9_79115548	7.83349032562
CYB561	chr17_61518207	6.70291029027
EPS15L1	chr19_16582823	3.58767079634
ARL17A	chr17_44657088	2.60373356983
KRTAP4-7	chr17_39240458	7.59489857349
POLD3	chr11_74303574	5.53319322863
PTAFR	chr1_28520447	6.89598773915
NRF1	chr7_129269918	7.75348067065
XRCC1	chr19_44079730	3.92910648005
SCN4B	chr11_118023630	4.93941104822
SPSB3	chr16_1832581	3.74167424881
ACOT6	chr14_74083547	7.62745009913
ISLR2	chr15_74421714	6.51992142044
TCTEX1D4	chr1_45272957	5.71378019006
GPR180	chr13_95254103	3.70786143777
NELL1	chr11_20691096	6.29111413939
CHMP2A	chr19_59066491	2.65567216392
NLRP11	chr19_56343460	7.00906904872
COPZ1	chr12_54718873	3.72309156219
CTDSPL	chr3_37903668	3.40128206752
CADM1	chr11_115375241	3.34701346147
DR1	chr1_93811477	3.59531734748
FGF4	chr11_69590171	6.67304038927
CH25H	chr10_90967071	7.09376827015
OR52B4	chr11_4389616	9.62993474588
B3GALT4	chr6_33244916	6.23374565454
C12orf66	chr12_64616076	5.56152222099
PODN	chr1_53527723	6.81471100351
CCDC130	chr19_13858752	4.20110644083
AMBP	chr9_116840752	7.32208692615
PCGF6	chr10_105110891	5.71911043635
ETS2	chr21_40177230	6.41407700174
OCA2	chr15_28344458	5.93492305466
PRKCZ	chr1_1981908	4.91804557044
CSN2	chr4_70826729	6.89101582448
UTP11L	chr1_38478383	4.31015044743
SCN4B	chr11_118016184	5.79584118965
RIMS2	chr8_105235562	7.11299064546
PAOX	chr10_135192740	4.2501944962
IPP	chr1_46216485	4.6188711466
CYTIP	chr2_158300604	6.04761267246
OVOL1	chr11_65554504	4.3515660981
CRYGS	chr3_186262167	8.09690369687
IGFBP2	chr2_217498126	5.04482650649
ITGA2B	chr17_42466873	7.94989506233
RUSC1	chr1_155290639	6.71102237736
CUL4A	chr13_113862506	5.29799394943
OR1Q1	chr9_125377016	8.85062684599
NFKB2	chr10_104154334	4.88790956363
LHX4	chr1_180199432	5.63155153689
FEM1C	chr5_114880591	4.69620653103
IFIT3	chr10_91087575	8.19669762342
PEX11A	chr15_90234015	5.89190219217
PNPLA6	chr19_7599127	4.37395510111
FAM129C	chr19_17634109	7.15644397943
WDR81	chr17_1619816	2.6212426773
DEFB136	chr8_11832108	8.80727077571
ZNF804A	chr2_185463092	5.77025990351
OR11H6	chr14_20691868	9.57220379806
NCAM1	chr11_112831968	6.2695985909
NCKAP1L	chr12_54892567	7.55221190722
UBL5	chr19_9938567	4.13738118173
LMNB1	chr5_126112314	4.94911859114
G6PC	chr17_41052813	7.42088602017
KRT25	chr17_38911584	7.22138327151
ZG16	chr16_29789560	7.54935392848
IFIT3	chr10_91092235	7.78563489253
TRAFD1	chr12_112563348	5.19260091101
MVP	chr16_29841835	5.5855216797
MRPS24	chr7_43909145	5.21910328448
LTB4R	chr14_24780704	5.19752334031
FIZ1	chr19_56110893	3.55202103084
C17orf74	chr17_7328934	6.73002973873
NFE2	chr12_54694821	5.36692750793
SLC7A6	chr16_68298418	7.0376273865
SORD	chr15_45315301	5.43061650192
OAS3	chr12_113376237	6.40273459211
ACOT7	chr1_6453826	5.83720966929
PEX14	chr1_10535002	5.02933670514
RBX1	chr22_41347350	3.18306290767
GLT6D1	chr9_138531386	8.43207987951
KCNA4	chr11_30038577	6.24812582175
MSRA	chr8_9911778	6.52500745376
AQP2	chr12_50344523	6.90822444471
TMEM43	chr3_14166439	3.62546270003
WSCD2	chr12_108523247	6.14751471299
FAM71F2	chr7_128312337	6.50117548342
PTPRA	chr20_2844840	6.59666667518
ZNF385B	chr2_180726232	7.38972633786
SPTLC1	chr9_94877756	5.67230047241
TCOF1	chr5_149737201	5.60605421859
NKIRAS1	chr3_23958537	4.72953376484
SYBU	chr8_110655419	5.43492717262
SOCS3	chr17_76356160	4.05926964115
NCK1	chr3_136581049	4.49409975217
MTMR4	chr17_56595251	3.70626925802
ZNF17	chr19_57922528	6.4465007311
