Gene	TSS	Coverage
ATP13A2	chr1_17338467	1.36888057347
STARD5	chr15_81616524	3.10429980363
CRIP1	chr14_105953256	2.49101473492
NCOA4	chr10_51572363	2.20342170475
OTOF	chr2_26781566	3.96610284803
PAPL	chr19_39574944	3.03406698492
ANKRD27	chr19_33166102	2.41341666649
MYBPC1	chr12_101988708	5.0525264098
PEBP1	chr12_118573688	5.11338729649
IL20RA	chr6_137366317	2.88142674919
NOM1	chr7_156742416	1.69680327222
CDK5RAP3	chr17_46047893	4.5862192242
MIS12	chr17_5390212	2.42350315987
RIMKLB	chr12_8834272	4.03136337984
CSMD2	chr1_34630875	3.60672327892
CSRP1	chr1_201475967	5.3155869452
NRN1	chr6_6007838	3.87863855589
C16orf91	chr16_1470801	1.2242378173
C8orf58	chr8_22457113	1.1241002983
TMEM42	chr3_44903400	3.45387196392
KRT40	chr17_39143387	5.42299733768
MAMDC2	chr9_72658496	5.70904311266
NPFFR2	chr4_72904848	3.49810097386
NKAIN3	chr8_63161500	3.18405153842
DEFB1	chr8_6735529	5.68717212681
RGS9	chr17_63133455	2.40421872888
ASB14	chr3_57312980	6.50878641601
PNPLA6	chr19_7599635	3.07978926579
ABLIM1	chr10_116444414	6.08274699721
XRN1	chr3_142166904	2.95371082505
CST4	chr20_23669662	6.20379611169
PLK2	chr5_57755966	0.103622997256
SLC5A12	chr11_26743574	5.30053251958
VTI1A	chr10_114206755	1.57731440856
KRT39	chr17_39123144	6.31404288094
POLI	chr18_51795848	3.07846439581
DDX49	chr19_19030483	1.04896854405
CLCN1	chr7_143013218	3.63160855187
HMGCLL1	chr6_55444012	2.84101352853
APOM	chr6_31623670	3.83736239249
RPL28	chr19_55897299	1.21513776636
DCT	chr13_95131936	6.65086940595
ATP13A1	chr19_19774503	2.75337283633
RSPH6A	chr19_46318605	2.87825271355
CFHR3	chr1_196743929	4.7019670927
TM7SF2	chr11_64879325	1.44418526309
UBASH3B	chr11_122526397	6.2241556972
SLC16A1	chr1_113498975	2.65974690626
RAB6A	chr11_73471138	2.25420999523
ACACA	chr17_35766902	3.08967086115
YY1	chr14_100705101	2.89559683073
CARM1	chr19_10982252	0.413519393589
SPATA6	chr1_48937880	2.96268582798
SYNPO	chr5_150020206	1.97303131291
NR4A1	chr12_52445185	2.97498203388
CTCFL	chr20_56100163	2.98948819512
TAS2R13	chr12_11062161	5.81206378087
RAP1GAP	chr1_21995856	4.1495954951
C12orf42	chr12_103889788	3.42787026139
OR2L2	chr1_248201473	6.43159449776
SPOCD1	chr1_32281652	4.1675505008
AIMP2	chr7_6048881	1.4438036229
TUBB6	chr18_12308057	3.11284162142
EPN3	chr17_48610047	2.34606826365
NDUFS1	chr2_207023918	3.18318559774
CRYBA4	chr22_27017927	5.10724039578
HEPACAM2	chr7_92848908	4.07265685039
FGG	chr4_155533902	3.92750317742
TCP11L2	chr12_106696568	2.81003269359
PHIP	chr6_79788011	1.21258365575
MRPL16	chr11_59578345	1.70171189464
RXRA	chr9_137218308	0.0
OR10H1	chr19_15918936	4.91838238558
MAP2K2	chr19_4124126	3.12623641809
FAM171A1	chr10_15413058	3.87523994108
NRCAM	chr7_107880614	5.64815610518
PADI1	chr1_17531620	5.96654979604
RNF43	chr17_56494943	2.48379338658
KIAA1467	chr12_13197314	2.03670558937
TP53AIP1	chr11_128807729	4.25527794442
ORC2	chr2_201828424	2.75567704688
PCCA	chr13_100741268	0.726161576597
RAB3B	chr1_52456436	3.82714252934
SLCO1B1	chr12_21284127	8.68826981884
PEX2	chr8_77912524	1.49542885008
TUBG2	chr17_40811265	0.663211101077
HIST1H2AH	chr6_27114860	0.695561490634
PGPEP1L	chr15_99551024	2.67240033611
C9orf50	chr9_132383055	4.63571743752
CXCL1	chr4_74735108	3.48100370615
MFAP2	chr1_17308081	5.1206273304
CACHD1	chr1_64971596	1.71038105075
UQCRFS1	chr19_29704136	1.71783450007
BHLHA15	chr7_97841565	4.72993037169
ZBTB25	chr14_64971931	2.70741853647
CACNB3	chr12_49209356	0.294552676622
FOXL2	chr3_138665982	3.02921816691
JDP2	chr14_75894919	1.52194932192
CNTN1	chr12_41221739	5.70035466632
FCRL6	chr1_159772172	5.87658933777
CCND3	chr6_42016632	1.90893088051
HBD	chr11_5255858	4.88386385296
ABL1	chr9_133710641	1.90181166341
GPBP1	chr5_56471274	1.26700415307
SPRED1	chr15_38545051	3.02259586586
SGCD	chr5_155753766	6.03879003122
TRIM24	chr7_138145078	1.94864226578
ATAD3A	chr1_1447909	2.16057621995
ARHGEF4	chr2_131674223	5.50804425019
NNMT	chr11_114166534	4.53219652593
SMAD1	chr4_146402950	3.24021086188
CD200R1	chr3_112693937	5.27878155984
IL27	chr16_28518155	2.79568588194
ZNF561	chr19_9731916	1.82049533245
TROVE2	chr1_193029003	1.59010082547
FAM102A	chr9_130742812	3.82189148738
CCDC33	chr15_74528629	4.65532146295
FBLN5	chr14_92414046	6.00865714858
TDRD1	chr10_115939028	3.23101208146
MPHOSPH9	chr12_123717785	1.38495264639
CD82	chr11_44587140	1.08425951179
THBS2	chr6_169654209	5.61211525977
NMS	chr2_101086943	5.54007839391
APOLD1	chr12_12878850	2.50905875598
ANXA7	chr10_75173841	3.22044821657
C8B	chr1_57431813	5.48170544399
TTC27	chr2_32853086	1.35323329786
C19orf53	chr19_13885256	1.56974138224
TTC38	chr22_46663860	4.95124659577
ASPA	chr17_3377403	4.92492636902
STAG3	chr7_99775365	1.71281768401
ZNF329	chr19_58662148	3.77222774581
KIAA0226	chr3_197463797	2.90804324856
TMEM119	chr12_108991894	4.98950752321
HEXIM2	chr17_43237540	5.6839263897
ZNF829	chr19_37407193	3.39770765445
DBT	chr1_100715409	3.2159970177
CPLX2	chr5_175223609	4.72963345832
PKD1L2	chr16_81253975	5.58883528095
RDX	chr11_110167437	3.14032526281
HDGFRP3	chr15_83876770	3.48884529759
RNF31	chr14_24616658	2.26866964924
SLC39A11	chr17_71088853	2.09340980169
OR6C6	chr12_55689016	4.4112580258
RRAGA	chr9_19049371	1.74128285
ADH7	chr4_100356291	6.48508590572
NBL1	chr1_19972259	2.90914799666
MINPP1	chr10_89267589	4.75362017408
PER1	chr17_8055753	3.95161683924
TREH	chr11_118550381	5.1070464179
TFAP2B	chr6_50786438	2.98271922368
PPP1R8	chr1_28157251	1.88595704134
NES	chr1_156647189	3.09722081179
MCM4	chr8_48872762	2.33019699071
CEACAM3	chr19_42300521	3.48397497156
FOXK1	chr7_4721929	1.60176294441
ZNF232	chr17_5026397	4.75849148181
FAM126B	chr2_201936392	1.48877301366
EP400	chr12_132434464	2.13942365584
PGM2	chr4_37828281	2.50169634085
SLC29A1	chr6_44191362	1.58488752696
C16orf72	chr16_9185536	0.90100076983
ABR	chr17_1083268	1.81785003296
KRT23	chr17_39093895	2.80042885026
KCNK12	chr2_47797470	3.56437520565
FBXO11	chr2_48132932	0.878478018743
FAM107A	chr3_58563491	5.64408608381
FAM53C	chr5_137673703	1.6092102901
HN1	chr17_73149388	4.98663422205
HINT3	chr6_126277860	2.98816259466
PRRX2	chr9_132427919	3.209307182
NIF3L1	chr2_201754049	1.45794299127
GBE1	chr3_81810950	2.70523919683
CRABP2	chr1_156675459	2.32568098457
KANK2	chr19_11308243	1.64858230002
FGFBP1	chr4_15940363	6.35483749773
TCF3	chr19_1652328	1.7836582265
OSBP2	chr22_31218502	4.43580153636
CEP170	chr1_243418708	0.520305531025
MLST8	chr16_2255177	2.07375129348
NMU	chr4_56502465	4.81639306832
FKBPL	chr6_32098067	2.64467378081
HSD3B7	chr16_30996518	2.08550557708
PIK3C2G	chr12_18414473	3.16465346829
TUBA1B	chr12_49525304	3.49842464759
PARP11	chr12_3982614	1.96968213705
EHBP1L1	chr11_65343508	2.33400112201
ATAD3B	chr1_1407163	1.55031731167
IL17RB	chr3_53880576	2.32978199296
RAB22A	chr20_56884770	2.48237615504
EYA1	chr8_72268924	5.11302822279
PSMD6	chr3_64009282	3.0379388041
SELENBP1	chr1_151345210	1.90257849867
CBFA2T3	chr16_89043504	4.20415594453
C18orf25	chr18_43753987	1.48151227082
ADNP	chr20_49526328	6.6811173936
ZNF174	chr16_3451189	1.85498839679
ZFHX3	chr16_73082274	5.23367450873
EPC1	chr10_32636146	1.00453691209
GRM7	chr3_6902801	4.71106079276
MYO5A	chr15_52821247	2.04369060906
NDUFS2	chr1_161171936	2.2058019469
LIG4	chr13_108867130	0.903149099267
PGAP1	chr2_197791454	1.59929711105
SLC23A2	chr20_4982145	2.71059649716
PTPMT1	chr11_47586981	3.28558311312
CYP4F3	chr19_15751706	2.09978337
NUDT16L1	chr16_4743693	1.09586865926
ZBTB43	chr9_129567284	1.85013199864
SP2	chr17_45973515	1.13861100832
SLFN12	chr17_33760195	7.34679393433
ACYP2	chr2_54342409	2.99998057362
PLXNA4	chr7_132333447	5.62183113061
RPL30	chr8_99057818	1.30149501377
NAA11	chr4_80247171	5.71824899626
QKI	chr6_163835674	0.703427413652
NAE1	chr16_66864879	4.10397647248
CDC42EP1	chr22_37956470	3.04560335084
RPS6KA2	chr6_167275771	7.3548092667
BST1	chr4_15704572	3.96450960522
YOD1	chr1_207224422	2.3447828281
SGK1	chr6_134497070	2.67585528076
ATRIP	chr3_48488496	4.69385216026
ARHGAP11A	chr15_32907344	2.42862108276
SLC22A3	chr6_160769404	4.97446894221
NRL	chr14_24553832	5.75288146435
TSPAN8	chr12_71551779	4.55643525177
LYPD1	chr2_133428481	3.71741202825
OBP2A	chr9_138437984	3.64978370496
RBM33	chr7_155437202	0.861022486896
HIVEP3	chr1_42501596	2.49210799433
SMYD4	chr17_1733175	2.83822362094
SLC3A1	chr2_44502596	5.81501439911
ERF	chr19_42758787	2.21123796591
HMGN2	chr1_26798901	1.07850493438
PEX5	chr12_7342281	1.89032835099
TTC9	chr14_71108503	1.29103287308
OLIG2	chr21_34398215	4.28702336239
HIST2H2BE	chr1_149858232	1.8832208686
FGB	chr4_155484131	3.85302608013
ZBBX	chr3_167098085	4.4604968912
SULT1C2	chr2_108905094	4.34901078021
LYSMD3	chr5_89825401	2.48127927621
MRPL34	chr19_17416476	1.68519466279
PEAR1	chr1_156863522	3.30176643624
CCDC137	chr17_79633760	2.62407161412
S100A13	chr1_153606568	1.1808154345
RUFY1	chr5_178977561	1.73620272123
MPP3	chr17_41910547	4.18293961694
CEACAM21	chr19_42055885	4.3078689721
AQP1	chr7_30961104	5.22020753319
SSH1	chr12_109251359	2.88532573338
YOD1	chr1_207226325	3.15409321322
MTHFD1	chr14_64854758	1.90202573958
CLRN2	chr4_17516787	4.79145888552
KCNMB3	chr3_178969645	5.94379553834
SPG20	chr13_36944317	6.49259437224
SNAPC2	chr19_7985866	0.177582577105
ACOT12	chr5_80689988	4.48537382895
NHLH2	chr1_116383333	3.90111538455
USP45	chr6_99963252	2.31211628705
TMEM179	chr14_105071097	1.61612720168
FAM63A	chr1_150979385	2.01872427911
ARHGAP31	chr3_119013219	2.09712665056
GPR85	chr7_112727833	5.85367606998
OSTF1	chr9_77703397	2.79959039548
COQ2	chr4_84206067	1.52862498745
UQCR10	chr22_30163357	1.56012703001
CUL4A	chr13_113863818	2.77423150857
MRGPRG	chr11_3240043	0.551246280876
PRR16	chr5_119867158	5.07821926161
RIOK2	chr5_96519005	0.785628667442
PNPLA7	chr9_140445021	2.41827113456
FAM180A	chr7_135433594	5.05992346248
RNF41	chr12_56615753	1.8478954136
ZFAT	chr8_135725292	1.63652777755
OLFM1	chr9_137967102	5.19404991586
GLRX2	chr1_193075244	2.60752102764
EXOSC9	chr4_122722471	0.942701490607
BIRC5	chr17_76210276	2.98195487941
ACOT2	chr14_74034323	2.57156954394
SMARCA4	chr19_11094827	4.32835102106
SRCAP	chr16_30710461	1.2239869004
KANK1	chr9_504694	3.26894395709
STAP1	chr4_68424445	1.44061877946
POMT1	chr9_134378288	0.98708159704
SPRR4	chr1_152943128	4.96929721622
CYTL1	chr4_5021197	4.78662500767
MIF	chr22_24236564	1.33998905875
SYNE1	chr6_152958534	5.73314244629
SCN3B	chr11_123525315	3.0908299081
CCDC93	chr2_118771739	1.44334743655
CRIPAK	chr4_1385339	7.48576090403
NAT8	chr2_73869537	5.12276794385
CRYAB	chr11_111783937	2.03809957603
GYPC	chr2_127413510	3.22208595177
POM121	chr7_72349905	0.897590219917
SMG6	chr17_2140141	1.71519477721
UNKL	chr16_1429684	2.5176271431
TMEM206	chr1_212588243	3.12663867477
RDH16	chr12_57351418	4.25489764465
KIAA0895	chr7_36406850	1.7343843715
ANKMY1	chr2_241500527	3.00487033543
DTNBP1	chr6_15663289	1.86726660598
COL9A1	chr6_71012786	4.41909700292
TMC8	chr17_76126858	3.55427889662
PNOC	chr8_28174648	5.00267537335
ZNF416	chr19_58090243	2.74662205895
CGB2	chr19_49535129	6.39150533524
MED6	chr14_71067407	2.08703555773
HOMER3	chr19_19049858	4.3708131112
TAGAP	chr6_159463385	6.09815070366
INF2	chr14_105155942	2.60085475473
LYZL1	chr10_29577989	4.99540745308
LMO7	chr13_76194569	7.96523594461
PEPD	chr19_34012799	0.784554515048
REL	chr2_61108629	1.98799807969
ACER1	chr19_6333640	4.07082984061
ACHE	chr7_100493754	3.09449848489
SEPT8	chr5_132113067	4.81277155405
PKMYT1	chr16_3030540	1.80353740839
FYB	chr5_39270759	3.81627320855
ARMC7	chr17_73106046	1.35696115079
OTOP1	chr4_4228621	5.73781331048
SIK3	chr11_116969131	2.342233593
LYPD5	chr19_44304181	5.9554888182
COBLL1	chr2_165698678	0.952114480528
FOLH1B	chr11_89392464	5.2627589225
SETD4	chr21_37432662	2.54852410828
KLRC1	chr12_10607215	3.31832360318
HAX1	chr1_154245038	3.90940244425
ITGB3BP	chr1_63988944	1.89469521182
N4BP2L2	chr13_33113022	1.4262133451
IRX2	chr5_2751769	1.2442869797
TCF4	chr18_53089723	5.80284464551
FAM180B	chr11_47608229	6.46423896517
THUMPD3	chr3_9404716	3.44203421857
CNDP2	chr18_72166822	1.80896522556
SGK1	chr6_134496034	3.98466029644
IGFBP3	chr7_45960871	3.81065946027
RPS3	chr11_75110534	1.44851988345
AES	chr19_3062964	3.32792909023
PLXNC1	chr12_94656296	6.49020696584
ANGEL1	chr14_77279283	1.09843976723
ARID1B	chr6_157099063	0.322489815378
KIAA0907	chr1_155904233	1.31631884501
TTLL10	chr1_1115076	3.66155344968
CCL17	chr16_57438678	4.50893436974
RASSF1	chr3_50378367	6.35442526004
SDR16C5	chr8_57233241	4.26113130687
SPOP	chr17_47755525	2.00046467814
PLEKHG5	chr1_6551761	4.40300394643
C6orf99	chr6_159309618	4.55715116157
ANXA10	chr4_169013687	4.70306911548
DNASE2B	chr1_84874033	5.42077126551
DERL3	chr22_24181199	6.4718130055
MTSS1	chr8_125740748	2.78642864656
GDNF	chr5_37839782	4.34452149935
AKAP11	chr13_42846288	2.18892919238
ARAP1	chr11_72433403	3.3273705383
STXBP1	chr9_130374485	1.66408520548
PRDM2	chr1_14031349	6.34589769108
LIMCH1	chr4_41614788	2.66506266118
POLR2B	chr4_57844805	1.81964709908
SEC31A	chr4_83812335	1.48130832245
GABBR2	chr9_101471479	4.22511371761
CCKAR	chr4_26492042	4.12900045529
ITGB6	chr2_161056824	5.66369783169
CIDEC	chr3_9921938	4.75559067539
TPPP	chr5_693510	2.56234591471
TMEM169	chr2_216946588	2.06198388814
ING5	chr2_242641455	1.41098204588
BAG5	chr14_104028655	2.60750789125
SCRN1	chr7_30029734	3.57342719223
PHF20	chr20_34359922	0.86803740997
SLC7A4	chr22_21386847	2.47443965615
CYP4Z1	chr1_47533159	4.30561735423
EIF5A	chr17_7210855	1.22991487985
MECOM	chr3_168864093	3.53263256058
DDX19B	chr16_70328735	5.80119857641
IL17RA	chr22_17565848	3.1925696656
TNPO2	chr19_12834810	2.84976973244
TMEM30B	chr14_61748530	3.05851155138
MPPE1	chr18_11908796	4.97763729029
NSUN5	chr7_72722864	2.34476024826
RAB5C	chr17_40307062	2.06564919355
MOXD1	chr6_132722673	5.26212477826
GREM2	chr1_240775462	3.77731613455
CPS1	chr2_211342405	3.68071087883
CHRM5	chr15_34261088	5.0341309451
TECTB	chr10_114043413	4.26600531323
REM1	chr20_30063090	4.71016963329
SMARCD3	chr7_150945749	3.62367885234
TEAD3	chr6_35464861	2.46466050416
EFEMP2	chr11_65640405	2.49165333063
MOAP1	chr14_93651249	2.14266157043
CLDN18	chr3_137729005	4.62144095862
RFXANK	chr19_19303574	0.555179280313
FOXP2	chr7_114055051	2.88351574691
SYDE2	chr1_85666728	2.58739975665
C9orf3	chr9_97488950	1.80736835116
HIST1H3B	chr6_26032288	1.6618677422
RBM43	chr2_152118389	4.76465414345
CDK6	chr7_92463231	3.65474369646
RNF34	chr12_121837885	2.75237995781
LIPT1	chr2_99771536	4.46001369678
MANEAL	chr1_38261159	5.07347047228
SPACA1	chr6_88757506	5.67859840301
ZNF285	chr19_44905777	3.03799994303
LSM12	chr17_42144987	3.09847379033
MAF	chr16_79634622	1.87450183841
OR10G9	chr11_123893719	6.26793639378
CHRM1	chr11_62689012	4.58450588525
ITPR1	chr3_4535031	1.17352073694
SYNGR3	chr16_2039945	4.3659274444
POLR2A	chr17_7387697	0.892596452886
MRPS18C	chr4_84377084	2.32986488356
ATP2C2	chr16_84440193	3.39664371619
DMRT2	chr9_1050353	4.21627135472
TCP10	chr6_167797998	6.10668942459
KCNK6	chr19_38810483	3.65550239147
IRS2	chr13_110438914	2.8481064737
C1QL4	chr12_49730971	2.08437608374
CLEC18A	chr16_69984607	3.94442206338
SART1	chr11_65729159	1.80434882504
TNNT2	chr1_201346828	6.37435747575
ZNF200	chr16_3285457	1.42791144889
USP39	chr2_85843214	1.93916163947
OR5R1	chr11_56185708	3.72543175773
CCND1	chr11_69455872	2.58533620781
CHERP	chr19_16653263	1.92812159781
MINPP1	chr10_89264222	5.16666881842
PEX1	chr7_92157845	3.51366473367
SAMD13	chr1_84764048	3.62273766412
WDR82	chr3_52312659	2.91703143827
TAF4	chr20_60640866	1.05836203832
OR4D11	chr11_59271048	7.44483374997
SLC5A2	chr16_31494438	4.18151747948
ING1	chr13_111364969	0.515939396411
CFLAR	chr2_201980876	3.56496291006
RANBP17	chr5_170288885	1.88236248007
UHRF1	chr19_4910378	2.11825411463
DDX19B	chr16_70333061	2.77042844801
CYP4F12	chr19_15783827	4.8804229281
CBWD3	chr9_70856860	0.584661041658
C3orf38	chr3_88198892	2.37926869006
TMEM204	chr16_1583657	3.93164743374
CYP21A2	chr6_32006092	3.99564501316
TGOLN2	chr2_85555419	3.82765600257
PRDM9	chr5_23507717	5.46822751983
SVOPL	chr7_138363790	5.7221169975
VPS72	chr1_151162689	2.5303187882
SLC24A4	chr14_92788924	3.44789531563
CPS1	chr2_211421322	4.21092480654
SS18	chr18_23670611	3.16037833788
ZFP90	chr16_68573115	4.14810779725
MYO1B	chr2_192110106	2.65893574348
ENOX1	chr13_44361116	5.0043680705
FAM160B1	chr10_116581502	3.29136148551
ABHD14B	chr3_52008646	2.72689902892
FRRS1	chr1_100231349	4.33277927188
POLR1A	chr2_86333278	1.75543221378
RRAD	chr16_66959439	5.23679322275
INPP5F	chr10_121578768	3.71930883924
TUBG1	chr17_40761357	3.42486357665
STAMBP	chr2_74056042	1.18302550885
GCNT2	chr6_10555948	2.16309256058
RPLP0	chr12_120639014	1.03450357131
SLC22A16	chr6_110797844	1.86023721622
DCUN1D1	chr3_182698389	1.53873050577
NOL4	chr18_31802434	3.7332962021
EXOSC8	chr13_37574677	1.24906593663
CALR	chr19_13049413	1.0365190063
ATP2B2	chr3_10547268	4.86343884406
ADCY4	chr14_24804277	6.81841516166
FABP2	chr4_120243316	4.86031953191
ITIH5	chr10_7661636	6.41828534398
TBC1D3	chr17_36284004	10.7227048722
HTATIP2	chr11_20385686	4.53034554606
ITGB1BP1	chr2_9563643	2.61761527023
GRIA1	chr5_152870856	3.32833954201
DMBX1	chr1_46972667	4.82543573157
NOP14	chr4_2965233	2.07982098515
POLR1D	chr13_28194879	1.51408536048
KIAA1586	chr6_56911329	4.35612341663
CTNNA2	chr2_79750308	3.91940256752
MGAT5	chr2_135011829	5.55145957288
KIAA0319L	chr1_36023037	1.91841668819
KRTAP12-1	chr21_46102078	6.33123779077
DHRS9	chr2_169923544	4.4734540438
OR5AC2	chr3_97806016	7.10575997072
ABHD8	chr19_17414282	2.39786227037
ZNF443	chr19_12551926	2.47287345004
SOS2	chr14_50698099	3.56339749044
TMCC2	chr1_205225328	5.48602219906
CLPTM1L	chr5_1345002	1.05739802622
CXXC4	chr4_105416058	1.01091045001
FOXA2	chr20_22565101	2.34459204725
LAPTM4A	chr2_20251789	1.35119061594
RGS12	chr4_3371723	3.90798250015
GPR89A	chr1_145827103	1.27552075177
EIF3C	chr16_28437775	3.84093234828
AFM	chr4_74347461	8.32636937571
CELA3A	chr1_22328148	4.90325955748
NBL1	chr1_19969902	3.11393274177
TAGLN3	chr3_111717585	3.23361695906
CD1E	chr1_158323485	6.07358548649
CCDC85B	chr11_65657874	4.31490071271
FGFR1OP	chr6_167412804	2.79313271018
NDUFV3	chr21_44313377	2.46563717
KIAA1217	chr10_24755433	1.65993108135
GSK3B	chr3_119813264	1.65049319028
KLF2	chr19_16435650	2.48257945445
PAK7	chr20_9819687	3.03659115955
ASTE1	chr3_130745698	2.65329464843
PHACTR3	chr20_58179601	3.68047707645
KRTAP10-8	chr21_46031995	4.27452597784
PROM1	chr4_16085623	4.23308004091
KLHL5	chr4_39063851	7.3379315094
BDNF	chr11_27722035	2.39935715324
SENP3	chr17_7465308	1.18839876576
HECW2	chr2_197226848	4.39304834061
PLEKHG6	chr12_6419601	5.44033490936
RRAS2	chr11_14380730	3.20256866145
DUSP28	chr2_241499470	3.10567361841
MZF1	chr19_59084942	0.863787375415
HNRNPH3	chr10_70091767	1.19271170484
TSHB	chr1_115576566	4.52995280926
RUSC1	chr1_155293727	1.63146106261
FBXO32	chr8_124544383	3.65937027471
DYNLT1	chr6_159065818	1.96539460491
AMPD2	chr1_110166609	5.02815535855
EDARADD	chr1_236557679	5.30250289816
CAPG	chr2_85637820	4.61818176772
SDF4	chr1_1167447	1.51410812756
NMUR1	chr2_232395182	4.20309628156
HABP2	chr10_115312777	4.47987845337
SIGIRR	chr11_417397	2.38310243095
GSTK1	chr7_142960521	3.12863929234
USP24	chr1_55681039	3.75544102501
SLC1A6	chr19_15121455	4.63896124136
FBXO39	chr17_6679551	7.07849745195
POU4F3	chr5_145718586	4.65083266379
PSMD4	chr1_151227196	2.41944565748
PSMD6	chr3_64009148	4.05931478134
H1FX	chr3_129035120	3.28152391757
TGFB3	chr14_76448365	1.74704229645
FADS6	chr17_72889909	2.22168279274
FRMD5	chr15_44487492	3.65204160234
STAU2	chr8_74659162	1.33227147507
UBB	chr17_16284110	1.17893425852
VGLL2	chr6_117586720	2.86249220516
CYP2C8	chr10_96829254	5.33759732862
JOSD2	chr19_51014416	4.44769917858
CEBPB	chr20_48807119	0.894585561982
DRAM1	chr12_102271104	2.87748307887
AK4	chr1_65613849	2.93541643229
BAD	chr11_64052176	3.95215634223
IFT57	chr3_107941417	2.57757431593
RIN3	chr14_92980124	4.17133763631
CLCC1	chr1_109506121	2.04116923824
PTPRR	chr12_71182710	7.18761617181
DKK2	chr4_107957453	4.51372507791
C8G	chr9_139839697	1.09687790629
SLC26A5	chr7_103083658	6.07430946525
TSHZ3	chr19_31840190	3.06394087881
ZNF419	chr19_57999078	2.71060078605
FAM170A	chr5_118965253	6.84580263583
MBTPS1	chr16_84150548	1.93601899712
PRKAR2B	chr7_106685177	2.54280745997
USP54	chr10_75335433	4.25013948758
DMWD	chr19_46296060	3.52004421443
OGDHL	chr10_50970425	2.51288098056
GTF2H5	chr6_158589378	1.53314830262
MDM1	chr12_68726161	2.49976272597
FURIN	chr15_91416107	3.81446377522
NPRL3	chr16_188697	0.168908073172
TJAP1	chr6_43445260	1.36955685931
KRTAP23-1	chr21_31720924	4.53921758901
PTPN23	chr3_47422471	0.612459854066
OR1G1	chr17_3030845	5.48723703297
SEMA6D	chr15_48010685	2.5741230446
FGFBP2	chr4_15964859	4.95308625986
UBE2G1	chr17_4269969	1.12755559026
RLN2	chr9_5304611	3.10847340218
ATP1A4	chr1_160147200	5.77392937295
DPY19L3	chr19_32896654	1.86483607532
BRD1	chr22_50221196	1.84802966573
PRDM8	chr4_81106423	4.33059730799
ZBTB7C	chr18_45663680	4.23567056787
TBCD	chr17_80709939	3.23595786819
LMOD2	chr7_123295860	5.09937835743
CNN2	chr19_1026273	2.83017536021
CUTC	chr10_101491957	0.751321240997
HSH2D	chr19_16244837	4.04994749854
RBM38	chr20_55966453	1.64209693505
FAM20A	chr17_66597095	4.14755987793
TMEM147	chr19_36036501	2.67355717246
S100A7L2	chr1_153412503	4.84493826987
HPR	chr16_72097124	7.15202805017
GBA3	chr4_22694536	5.70412896191
ZIC4	chr3_147124596	3.01040536935
FSTL3	chr19_676388	4.31478398814
KCNQ2	chr20_62103993	2.85127416032
CIRBP	chr19_1269264	0.156982785431
CYP2S1	chr19_41699111	4.08010305386
HIVEP3	chr1_42384496	4.35730961898
CTSF	chr11_66336047	3.06529668217
RSBN1	chr1_114355098	1.6919392593
CIRBP	chr19_1269266	0.14801234055
FBXO7	chr22_32871223	2.11690865378
ST3GAL6	chr3_98451079	4.33925075545
PDZRN3	chr3_73483147	4.9201064093
PPP1R12A	chr12_80328978	1.11500177455
JAKMIP2	chr5_147162411	3.70034737769
AKAP9	chr7_91570188	2.07783580808
NPM1	chr5_170814707	1.27072649215
RALA	chr7_39663151	2.56274005645
C1orf111	chr1_162346644	4.76750774958
ARHGEF18	chr19_7459998	3.61253699711
NOXO1	chr16_2031550	3.80845530192
SLC35A3	chr1_100435991	2.28524017847
CDV3	chr3_133292433	0.936076292907
PAK6	chr15_40509628	1.1636453691
RPN2	chr20_35807455	2.34548464543
EPB41L4B	chr9_112083244	2.64454976783
EIF3K	chr19_39109713	0.882944423786
HSF4	chr16_67197287	3.88834381037
SLC26A6	chr3_48671279	4.0127945343
KBTBD2	chr7_32931468	0.819841598385
HOXA3	chr7_27166639	3.13696229873
RAB40C	chr16_640172	2.0788907019
SLC39A4	chr8_145638975	3.18559931516
RNF145	chr5_158634656	3.3051184778
GPT2	chr16_46919025	1.72709324641
NKD1	chr16_50582240	1.24368228881
HSPA1B	chr6_31795511	0.49315113767
ZCCHC8	chr12_122985620	2.34107300343
RAD17	chr5_68665638	1.00458729413
DALRD3	chr3_49056041	2.53676661956
FHL2	chr2_106015681	4.11760637768
PDIA6	chr2_10978103	3.45481345024
AGAP4	chr10_46349325	5.7699190354
RPS15A	chr16_18801656	2.6914127358
PKN1	chr19_14551085	6.27352448432
TOP3B	chr22_22337240	3.40482821252
ABCB9	chr12_123451056	2.32412607512
IKZF1	chr7_50348275	4.43334863012
KDM4A	chr1_44115796	0.781626203463
CAPS2	chr12_75723836	3.42248995465
NCF1	chr7_74188308	0.0
IP6K3	chr6_33714762	4.70576903515
C22orf39	chr22_19435755	2.91613425888
GSTA4	chr6_52860178	0.74734141047
JRKL	chr11_96123157	2.12841816544
TGIF1	chr18_3449410	3.07652919126
TTLL6	chr17_46871686	6.13862907829
SPECC1	chr17_19990334	3.8177763781
TBC1D21	chr15_74165926	3.32744807645
NDUFA5	chr7_123197825	1.7497347873
OR4S1	chr11_48327774	4.90893334949
IL17RE	chr3_9944511	1.33456117157
WDR76	chr15_44119111	5.04003727431
RNF39	chr6_30043628	3.14381111041
KAT5	chr11_65479472	0.963967180499
PLEKHA4	chr19_49371884	4.60184124211
STATH	chr4_70861647	5.1455434646
UPP1	chr7_48128199	4.12202076366
SLC12A6	chr15_34611021	2.91369934879
